id,name,codice_ipa,seed_domain,claimed_domain,reject_reason,old_mx,old_provider,old_reason
IT-L33-istsc_goic806005,ISTITUTO COMPRENSIVO - ISTITUTO COMPRENS. LIVIO VERNI,istsc_goic806005,comprensivoverni.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_goic80800r,ISTITUTO COMPRENSIVO - ALIGHIERI DANTE,istsc_goic80800r,icsancanzian.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_goic81100l,ISTITUTO COMPRENSIVO - I.C.DOBERDO' IN LINGUA SLOVENA,istsc_goic81100l,vsdoberdob.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gois001006,ISTRUZIONE SECONDARIA SUPERIORE - IS DANTE ALIGHIERI,istsc_gois001006,pololicealegorizia.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gois006009,I.S.I.S. G.Brignoli L. Einaudi G.Marconi,istsc_gois006009,bem.goiss.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gric81700p,ISTITUTO COMPRENSIVO - IC CIVITELLA PAGANICO,istsc_gric81700p,icpaganico.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gric822006,ISTITUTO COMPRENSIVO - IC SANTA FIORA - M.PRATESI,istsc_gric822006,icsantafiora.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gric82500n,ISTITUTO COMPRENSIVO - MONTE ARGENTARIO - GIGLIO,istsc_gric82500n,nuvola.madisoft.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gric82600d,ISTITUTO COMPRENSIVO - GROSSETO 6,istsc_gric82600d,icgrosseto6.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gris00400r,ISTRUZIONE SECONDARIA SUPERIORE - ISTITUTO ISTR.SUPERIORE - P.ALDI,istsc_gris00400r,pololiceale.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gris007008,ISTRUZIONE SECONDARIA SUPERIORE - ISTITUTO ISTR.SUP. - F.ZUCCARELLI,istsc_gris007008,web.spaggiari.eu,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_gris008004,ISTRUZIONE SECONDARIA SUPERIORE - ISTITUTO ISTR.SUP. - BERNARDINO LOTTI,istsc_gris008004,islotti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_imic80800q,ISTITUTO COMPRENSIVO - IC BORDIGHERA,istsc_imic80800q,istitutocomprensivobordighera.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_imic80900g,ISTITUTO COMPRENSIVO - G.BOINE,istsc_imic80900g,icboine-imperia.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_imic81200b,ISTITUTO COMPRENSIVO - I.C. 'M.NOVARO',istsc_imic81200b,icmnovaroimperia.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_imic81600p,ISTITUTO COMPRENSIVO - I.C. 'CAVOUR',istsc_imic81600p,ic2cavourventimiglia.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_imps010009,LICEO SCIENTIFICO - 'G.P.VIEUSSEUX',istsc_imps010009,liceoimperia.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_isis003002,ISTRUZIONE SECONDARIA SUPERIORE - 'A. GIORDANO',istsc_isis003002,isissgiordano.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_kric818006,ISTITUTO COMPRENSIVO - I.C. MELISSA,istsc_kric818006,scuolemelissa.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_kric821002,ISTITUTO COMPRENSIVO - I.C.'C. SIMONETTA' CACCURI,istsc_kric821002,icsimonettacaccuri.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_kric826005,ISTITUTO COMPRENSIVO - I.C.'A. F. DI BONA'CUTRO,istsc_kric826005,iccutrokr.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_kris006004,ISTRUZIONE SECONDARIA SUPERIORE - IST.TECN.COMM. POLO,istsc_kris006004,polodicutro.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_krpm010006,ISTITUTO MAGISTRALE - GIAN VINCENZO GRAVINA,istsc_krpm010006,liceogravinakr.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lcic802001,ISTITUTO COMPRENSIVO - I.C.S. 'GIOVANNI 23' PREMANA,istsc_lcic802001,icspremana.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lcic80500c,ISTITUTO COMPRENSIVO - IC BELLANO,istsc_lcic80500c,icsbellano.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lcic806008,ISTITUTO COMPRENSIVO - DI COLICO,istsc_lcic806008,galileicolico.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lcis00600c,ISTRUZIONE SECONDARIA SUPERIORE - IS GIOVANNI BERTACCHI LECCO,istsc_lcis00600c,bertacchi.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lcis008004,ISTRUZIONE SECONDARIA SUPERIORE - I.S. DI CALOLZIOCORTE,istsc_lcis008004,isrota.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lcpc01000a,LICEO CLASSICO - ALESSANDRO MANZONI,istsc_lcpc01000a,liceomanzonilecco.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lcps01000d,LICEO SCIENTIFICO - LS G. B. GRASSI,istsc_lcps01000d,grassilecco.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_leic82200b,ISTITUTO COMPRENSIVO - COLLEPASSO,istsc_leic82200b,comprensivocollepasso.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_leic859002,ISTITUTO COMPRENSIVO - ALLISTE,istsc_leic859002,comprensivoalliste.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_leic882003,ISTITUTO COMPRENSIVO - STOMEO - ZIMBALO LECCE,istsc_leic882003,icstomeozimbalo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_leic8ah00q,Istituto Comprensivo di Botrugno-Nociglia-San Cassiano-Supersano,istsc_leic8ah00q,comprensivobotrugnonocigliasancassianosupersano.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_liee075009,DIREZIONE DIDATTICA - ALIGHIERI DANTE,istsc_liee075009,primocircolopiombino.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_liee076005,DIREZIONE DIDATTICA - CD LOC. GHIACCIONI,istsc_liee076005,2circolopiombino.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_limm096009,Scuola Secondaria Statale Di I Grado Andrea Guardi,istsc_limm096009,smsandreaguardi-piombino.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_litd030003,ISTITUTO TECNICO COMMERCIALE - G. CERBONI,istsc_litd030003,itcgcerboni.portoferraio.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_loic805006,ISTITUTO COMPRENSIVO DI ZELO BUON PERSICO,istsc_loic805006,web.spaggiari.eu,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_lois00200v,ISTRUZIONE SECONDARIA SUPERIORE - RAIMONDO PANDINI,istsc_lois00200v,iispandinipiazza.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_ltic83500q,ISTITUTO COMPRENSIVO - ISTITUTO COMPRENSIVO ITRI,istsc_ltic83500q,comprensivoitri.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_ltic83700b,ISTITUTO COMPRENSIVO - GARIBALDI,istsc_ltic83700b,icgaribaldiaprilia.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_ltis00300c,ISTRUZIONE SECONDARIA SUPERIORE - TEODOSIO ROSSI,istsc_ltis00300c,isissteodosiorossi.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_luic822005,ISTITUTO COMPRENSIVO - IST.COMPRENSIVO BAGNI DI LUCCA,istsc_luic822005,icbagnidilucca.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_luic823001,ISTITUTO COMPRENSIVO - IST.COMPRENSIVO 'G. PUCCINI',istsc_luic823001,icpescaglia.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_luic828004,ISTITUTO COMPRENSIVO - IST.COMPRENSIVO DI SERAVEZZA,istsc_luic828004,icseravezza.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcic812005,ISTITUTO COMPRENSIVO MANZONI - LANZI,istsc_mcic812005,inicepa.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcic813001,ISTITUTO COMPRENSIVO - IC R.SANZIO PORTO POTENZA PICEN,istsc_mcic813001,icrsanzio.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcic818004,ISTITUTO COMPRENSIVO - ISTITUTO COMPRENSIVO COLMURANO,istsc_mcic818004,iccolmurano.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcic81900x,ISTITUTO COMPRENSIVO - 'GIOVANNI XXIII' MOGLIANO,istsc_mcic81900x,icgiovanni23mogliano.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcic820004,ISTITUTO COMPRENSIVO - 'MONS. PAOLETTI' PIEVE TORINA,istsc_mcic820004,comprensivopievetorina.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcic83000p,ISTITUTO COMPRENSIVO - 'S. AGOSTINO' CIVITANOVA MARCHE,istsc_mcic83000p,icsagostino.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcic83700d,ISTITUTO COMPRENSIVO - LUIGI LANZI,istsc_mcic83700d,icluigilanzi.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mcis00900d,ISTITUTO DI ISTRUZIONE SUPERIORE GARIBALDI BRAMANTE PANNAGGI DI MACERATA,istsc_mcis00900d,iisgaribaldimacerata.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meee06000t,DIREZIONE DIDATTICA - DIR.DID.S.TERESA RIVA,istsc_meee06000t,ddsteresadiriva.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic826008,ISTITUTO COMPRENSIVO - ACQUEDOLCI,istsc_meic826008,icacquedolci.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic834007,ISTITUTO COMPRENSIVO - IST.COMPR. N. 1 CAPO D'ORLANDO,istsc_meic834007,iccapodorlandouno.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic85900g,Istituto Comprensivo Giovanni XXIII - Villaggio Aldisio,istsc_meic85900g,icgiovannixxiii-aldisio.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic86600p,ISTITUTO COMPRENSIVO - IC 'CANNIZZARO-GALATTI'ME,istsc_meic86600p,iccannizzarogalatti.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic86700e,ISTITUTO COMPRENSIVO - 'MANZONI - DINA E CLARENZA' ME,istsc_meic86700e,ic9manzonimessina.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic87900r,ISTITUTO COMPRENSIVO - N.1 'CESAREO'S.AGATA MILITELLO,istsc_meic87900r,istitutocesareo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic88200l,I.C. N. 15 ELIO VITTORINI,istsc_meic88200l,ic-battistifoscolo.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic88300c,Istituto Comprensivo Primo di Milazzo,istsc_meic88300c,icprimomilazzo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic898006,ISTITUTO COMPRENSIVO - I.C. MILITI,istsc_meic898006,icmiliti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_meic8aa00e,ISTITUTO COMPRENSIVO - I.C. SECONDO MILAZZO,istsc_meic8aa00e,icsecondomilazzo.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_mepc060006,LICEO CLASSICO - PATTI V.EMANUELE III,istsc_mepc060006,liceostatalepatti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_metd08000a,IST TEC COMMERCIALE E PER GEOMETRI - ITCGET 'E. FERMI',istsc_metd08000a,itcgtfermi.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_metd110001,Istituto Tecnico Economico e Tecnologico G. Tomasi di Lampedusa,istsc_metd110001,itcsantagata.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_miic84200d,ISTITUTO COMPRENSIVO - ADA NEGRI-MAGNAGO,istsc_miic84200d,icadanegri.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_miic843009,ISTITUTO COMPRENSIVO - VIA SAURO-VERANO BRIANZA,istsc_miic843009,scuoleverano.it.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_miic86700t,ISTITUTO COMPRENSIVO - IC GIORGIO PERLASCA/BAREGGIO,istsc_miic86700t,icsperlasca.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_miic879004,ISTITUTO COMPRENSIVO - VIA AGNESI - DESIO,istsc_miic879004,ic-agnesidesio.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_miic887003,ISTITUTO COMPRENSIVO - GALILEI-CORSICO,istsc_miic887003,icgalileicorsico.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_miic8af001,ISTITUTO COMPRENSIVO - ISTITUTO COMPR. VIA TRILUSSA,istsc_miic8af001,ictrilussa.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_miic8aq005,ISTITUTO COMPRENSIVO - ISTITUTO COMPRENSIVO BUSCAGLIA,istsc_miic8aq005,icbuscaglia.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
